,Latitude,Longitude,MedInc,cluster
6580,34.21,-118.19,6.553,2
6066,34.04,-117.87,6.6288,2
5838,34.2,-118.36,2.5267,3
2245,36.83,-119.79,2.2215,5
1484,37.95,-122.05,5.4482,0
6088,34.1,-117.86,3.5977,1
19686,39.13,-121.62,1.6719,5
20065,38.0,-120.4,2.6544,5
4545,34.02,-118.2,2.3944,3
11043,33.82,-117.83,5.7817,2
12166,33.81,-117.14,3.2778,3
3647,34.22,-118.45,2.7714,3
4929,33.99,-118.24,1.6731,3
5504,33.99,-118.43,4.0189,1
12704,38.58,-121.41,3.089,5
13438,34.08,-117.44,3.6025,1
14419,32.8,-117.21,1.7273,3
3831,34.2,-118.43,3.1118,3
12627,38.51,-121.48,2.5926,5
9015,34.13,-118.68,6.7273,2
7676,33.92,-118.09,4.5699,1
13720,34.07,-117.18,2.1154,3
13996,34.88,-117.02,3.0313,3
9863,36.59,-121.85,3.3156,5
4915,34.0,-118.27,1.7052,3
13400,34.12,-117.43,3.2056,3
19085,38.38,-122.58,4.7237,0
17220,34.47,-119.72,5.8411,2
6690,34.14,-118.08,6.1159,2
15719,37.78,-122.44,1.4866,5
10312,33.89,-117.78,8.9088,2
468,37.87,-122.29,2.537,5
27,37.85,-122.28,1.808,5
16485,38.21,-121.15,4.0365,5
16158,37.77,-122.5,4.125,0
4147,34.13,-118.2,3.3438,3
17345,34.86,-120.43,3.8203,1
805,37.64,-122.06,3.8259,5
17557,37.33,-121.89,2.2583,5
9767,36.42,-121.31,2.6629,5
14826,32.66,-117.09,1.8333,3
7729,33.93,-118.13,3.5227,1
18147,37.35,-122.04,5.678,0
13758,34.03,-117.15,6.5648,2
13961,34.24,-116.88,4.6394,1
1143,39.83,-121.5,1.6948,5
16908,37.58,-122.37,12.4291,4
2737,32.78,-115.56,3.0603,3
15019,32.78,-117.02,3.3675,1
15550,33.11,-117.08,2.2,3
20533,38.54,-121.67,4.2432,0
8550,33.88,-118.35,3.2594,3
11943,33.95,-117.43,4.0526,1
9252,36.96,-120.08,3.1136,5
11731,39.02,-120.81,2.8155,5
9527,39.1,-123.16,2.775,5
8873,34.07,-118.41,3.9904,1
8522,33.9,-118.34,5.5133,1
5964,34.08,-117.81,7.7876,2
16359,37.99,-121.31,1.886,5
8171,33.8,-118.12,2.7092,3
18383,37.19,-121.8,4.5417,0
3742,34.19,-118.39,2.4167,3
6583,34.21,-118.21,4.7734,1
8871,34.06,-118.41,4.1411,1
83,37.81,-122.28,0.8075,5
13813,34.89,-117.04,3.175,3
925,37.48,-121.92,5.3813,0
6584,34.23,-118.22,8.4802,2
12442,33.86,-116.08,2.425,3
18768,40.51,-122.24,4.559,0
15414,33.22,-117.27,5.0249,1
10256,33.88,-117.87,3.6417,1
13023,38.67,-121.23,3.8954,5
1448,37.98,-122.01,4.0507,0
9492,39.23,-123.2,2.3583,5
15075,32.8,-117.0,3.0189,3
12490,38.57,-121.47,2.1691,5
17242,34.38,-119.67,3.1625,3
2536,39.45,-121.94,1.832,5
5349,34.05,-118.42,7.8164,2
16822,37.65,-122.53,4.0556,0
9251,36.95,-120.09,4.1544,0
7897,33.85,-118.07,7.0113,2
19674,37.51,-120.83,4.6635,0
16996,37.54,-122.26,6.9635,0
15767,37.77,-122.43,3.6894,5
2798,36.13,-117.69,1.7868,3
17783,37.37,-121.83,3.2279,5
19898,36.27,-119.25,2.6875,3
17382,34.96,-120.41,4.65,1
6950,33.99,-118.07,4.5595,1
7403,33.95,-118.23,0.9518,3
8072,33.82,-118.17,4.1354,1
2561,40.8,-124.15,1.755,5
7627,33.86,-118.27,6.5799,2
5595,33.79,-118.25,2.375,3
13852,34.51,-117.28,3.0181,3
2324,36.83,-119.73,5.0828,0
18229,37.4,-122.09,3.5179,5
12567,38.54,-121.42,2.398,5
4863,34.03,-118.27,1.7115,3
10128,33.93,-117.9,3.3173,3
8813,33.75,-118.31,6.287000000000001,2
8191,33.79,-118.12,4.3317,1
5441,34.0,-118.44,4.75,1
10532,33.57,-117.71,4.877,1
7153,34.03,-118.15,2.0536,3
17608,37.29,-121.9,6.6331,0
8727,33.84,-118.37,6.7105,2
5341,34.04,-118.44,2.1875,3
3730,34.19,-118.41,3.6625,1
14888,32.62,-117.08,3.4773,1
12441,33.69,-116.19,2.5383,3
13826,34.48,-117.18,2.7778,3
10105,33.92,-117.95,3.6106,1
14673,32.82,-117.11,2.875,3
11642,33.83,-118.06,3.8512,1
8689,33.87,-118.33,4.2614,1
15429,33.21,-117.24,3.0982,3
13120,38.31,-121.27,4.4107,0
13664,34.03,-117.31,5.7393,2
11051,33.79,-117.86,3.1792,3
11775,38.77,-121.33,4.2259,5
4502,34.05,-118.2,1.9615,3
3980,34.19,-118.61,4.3125,1
1351,38.03,-121.94,1.4871,5
20630,39.29,-121.32,3.5673,5
2163,36.77,-119.82,3.0568,5
7584,33.9,-118.22,1.9423,3
2896,35.37,-118.97,1.4125,3
6627,34.17,-118.14,2.3,3
12939,38.66,-121.27,4.1382,5
18970,38.27,-122.01,4.0619,5
17300,34.39,-119.52,2.6397,3
10952,33.75,-117.87,0.971,3
15047,32.78,-116.95,6.2552,2
19709,39.18,-121.63,2.0978,5
6323,33.98,-117.98,6.2217,2
14692,32.79,-117.11,3.3849,1
13591,34.11,-117.29,0.7075,3
875,37.56,-122.03,4.6978,0
16109,37.74,-122.5,3.7552,5
15962,37.72,-122.44,3.8958,5
8200,33.79,-118.14,3.1711,3
9754,36.55,-121.7,7.6245,0
7459,33.92,-118.18,2.4583,3
15859,37.76,-122.39,3.9722,0
6419,34.15,-118.01,3.2377,3
4369,34.11,-118.28,4.2019,1
3021,35.17,-119.48,3.125,3
9584,37.32,-120.49,1.9528,5
15786,37.78,-122.39,3.6037,5
14634,32.8,-117.2,4.2417,1
14985,32.74,-117.02,3.5,1
11102,33.85,-117.88,3.7772,1
1047,38.4,-120.66,3.175,5
7922,33.86,-118.08,3.5268,1
18276,37.34,-122.07,7.3561,0
13582,34.12,-117.29,1.0951,3
9820,36.62,-121.91,3.2865,5
19828,36.55,-119.39,3.3869,5
4353,34.1,-118.38,9.3092,2
20323,34.23,-119.12,2.4643,3
10719,33.66,-117.82,6.4967,2
16911,37.56,-122.37,11.6833,4
794,37.64,-122.08,3.3479,5
3745,34.16,-118.4,4.2989,1
20039,36.06,-118.97,1.975,3
6886,34.06,-118.1,2.9524,3
16360,38.0,-121.3,1.7774,5
2802,35.42,-119.03,2.5703,3
16882,37.59,-122.38,3.0744,5
9075,34.7,-118.16,4.8787,1
15184,32.97,-117.1,2.4459,3
6661,34.17,-118.12,4.7098,1
17366,34.95,-120.43,3.6815,1
7033,33.96,-118.1,3.6667,1
17886,37.39,-121.96,4.5062,0
2194,36.8,-120.02,2.1618,5
8891,34.02,-118.5,2.775,3
13765,34.07,-117.13,2.8031,3
3042,35.49,-119.27,2.3533,3
11193,33.84,-117.92,3.2969,3
1043,38.26,-120.93,3.2937,5
14963,32.76,-117.0,6.5645,2
9391,37.9,-122.54,4.4375,0
17823,37.38,-121.86,5.8686,0
1676,38.04,-122.26,2.694,5
9598,37.31,-120.48,2.355,5
14417,32.79,-117.24,2.6902,3
7810,33.9,-118.1,3.6,1
1844,37.91,-122.28,6.5576,0
4278,34.09,-118.31,1.8977,3
3835,34.19,-118.43,4.125,1
1880,38.94,-119.98,1.9018,5
7975,33.87,-118.2,3.9469,1
12599,38.53,-121.49,3.3906,5
5025,33.99,-118.32,3.7167,1
13999,34.69,-116.9,0.4999,3
1775,37.94,-122.34,1.681,5
17010,37.53,-122.28,4.8047,0
8725,33.83,-118.36,5.6013,1
17544,37.34,-121.87,2.6667,5
17867,37.44,-121.91,4.7794,0
5271,34.04,-118.52,10.8082,4
19628,37.3,-121.04,3.3824,5
11993,34.02,-117.53,5.3269,1
5942,34.14,-117.88,7.5112,2
2692,32.82,-115.32,3.6528,1
14851,32.67,-117.08,2.5662,3
11697,33.89,-117.99,8.5621,2
19949,36.21,-119.37,1.4455,3
8600,33.87,-118.37,6.02,2
16243,37.98,-121.3,2.6364,5
9051,34.71,-118.12,2.5179,3
17678,37.33,-121.85,4.5208,0
17259,34.42,-119.72,2.6019,3
7981,33.87,-118.17,2.9803,3
199,37.78,-122.23,2.6429,5
4397,34.07,-118.27,1.87,3
8045,33.85,-118.17,4.2218,1
554,37.77,-122.26,2.875,5
18853,41.38,-122.28,2.8036,5
1886,38.93,-119.98,2.6607,5
345,37.75,-122.18,1.712,5
6829,34.08,-118.11,4.5446,1
7916,33.87,-118.08,4.1406,1
12195,33.66,-117.28,2.6949,3
14529,32.92,-117.14,4.9706,1
4176,34.1,-118.22,4.0469,1
2236,36.86,-119.8,3.7656,5
2853,35.38,-118.94,3.7533,1
6151,34.09,-117.96,3.1621,3
5843,34.19,-118.32,3.3897,3
13687,34.15,-117.22,6.2516,2
580,37.71,-122.07,4.9801,0
2154,36.78,-119.8,2.2614,5
9538,37.39,-120.71,3.2721,5
5339,34.03,-118.45,2.6528,3
20004,36.14,-119.19,3.9,1
1791,37.93,-122.37,1.75,5
3692,34.21,-118.36,1.8929,3
16159,37.78,-122.49,2.6719,5
831,37.6,-122.02,3.694,5
9773,36.32,-121.25,2.9184,5
20395,34.25,-118.85,7.2965,2
18221,37.4,-122.08,4.1544,0
13010,38.72,-121.25,5.2177,0
11250,33.81,-118.0,2.8835,3
2453,36.52,-119.55,3.0294,5
16747,37.69,-122.46,4.0833,0
15978,37.76,-122.46,3.93,5
9480,39.4,-123.36,1.5625,5
7918,33.87,-118.09,3.9837,1
360,37.76,-122.13,5.37,0
5007,34.02,-118.33,4.26,1
17431,34.65,-120.45,1.9257,3
8182,33.8,-118.1,5.0574,1
289,37.78,-122.17,4.175,0
14564,32.84,-117.2,4.55,1
2375,36.69,-119.58,1.9766,5
20204,34.25,-119.2,3.8889,1
2055,36.68,-119.76,1.8355,5
18998,38.34,-121.96,3.6036,5
8586,33.9,-118.39,8.2037,2
5082,33.98,-118.3,2.9375,3
7333,33.97,-118.18,2.0057,3
11906,33.97,-117.39,3.4044,1
5725,34.19,-118.22,3.215,3
17067,37.49,-122.24,2.5833,5
19424,37.71,-121.02,3.6023,5
8887,34.02,-118.52,5.0867,1
12103,33.98,-117.33,1.9531,3
8413,33.94,-118.35,2.5547,3
6389,34.16,-118.03,9.8098,2
16824,37.63,-122.49,5.155,0
6538,34.05,-118.04,3.0536,3
11378,33.69,-117.95,4.875,1
5386,34.02,-118.41,3.5022,1
8948,34.02,-118.46,3.0476,3
14544,32.96,-117.25,6.6199,2
16666,35.27,-120.71,5.4287,0
5575,33.84,-118.31,2.6491,3
4560,34.04,-118.26,2.462,3
18418,37.27,-121.83,6.6712,0
15813,37.76,-122.42,3.3937,5
12573,38.53,-121.41,2.9737,5
16471,38.13,-121.25,3.2993,5
18751,40.66,-122.43,2.5417,5
15752,37.77,-122.44,3.6186,5
12288,33.94,-116.98,3.4545,1
15582,33.33,-116.74,2.4744,3
10807,33.65,-117.93,4.4211,1
12888,38.66,-121.35,2.5556,5
5278,34.06,-118.47,7.6447,2
12368,33.79,-116.42,4.9444,1
17587,37.3,-121.92,4.2762,0
7789,33.89,-118.07,4.537,1
5133,33.97,-118.26,1.7121,3
13209,34.05,-117.72,4.0614,1
3108,35.61,-117.68,3.5988,1
7307,33.99,-118.2,2.551,3
14217,32.67,-117.05,3.9646,1
863,37.58,-122.0,5.8151,0
3254,36.0,-120.14,2.0335,5
18156,37.36,-122.06,6.0777,0
20582,38.9,-122.16,3.7574,5
10137,33.91,-117.89,3.7321,1
1508,37.92,-122.05,4.7094,0
2872,35.37,-118.95,1.6728,3
4913,34.01,-118.27,2.0817,3
16176,37.75,-122.4,6.1359,0
7814,33.9,-118.11,3.5052,1
8973,34.0,-118.41,5.5284,1
16350,38.02,-121.35,3.428,5
6011,34.06,-117.77,1.9766,3
7499,33.92,-118.25,2.5363,3
4124,34.13,-118.22,5.7794,2
3438,34.26,-118.42,3.9,1
15938,37.72,-122.4,2.1187,5
18461,37.26,-121.76,4.6458,0
16333,38.03,-121.33,4.918,0
4216,34.11,-118.27,3.0521,3
7488,33.92,-118.22,3.4539,1
18489,37.01,-121.59,4.3227,0
7103,33.89,-118.0,5.1377,1
5375,34.04,-118.39,4.125,1
17001,37.57,-122.26,6.5948,0
5613,33.79,-118.25,2.7143,3
2734,32.78,-115.56,3.2083,3
11526,33.77,-118.09,1.8015,3
674,37.68,-122.16,2.3869,5
1711,37.98,-122.3,3.6518,5
10665,33.61,-117.87,7.79,2
14364,32.73,-117.23,2.7273,3
7664,33.83,-118.21,2.8837,3
4789,34.02,-118.32,2.0042,3
9393,37.92,-122.55,6.1085,0
19113,38.22,-122.63,5.565,0
2899,35.37,-119.01,1.9125,3
6935,34.01,-118.09,4.3333,1
4035,34.17,-118.52,3.2154,3
6674,34.15,-118.12,3.4167,1
17448,34.63,-120.47,3.7917,1
4990,33.99,-118.31,1.6559,3
11286,33.79,-117.95,4.4667,1
7932,33.84,-118.06,4.0542,1
4257,34.1,-118.35,1.845,3
15401,33.22,-117.22,1.7217,3
5473,33.99,-118.46,3.5234,1
18646,36.97,-121.99,2.1771,5
15989,37.76,-122.47,3.6346,5
9601,37.3,-120.48,1.5427,5
1254,39.21,-122.01,2.5556,5
15311,33.19,-117.38,1.9891,3
11597,33.78,-118.09,6.6137,2
12353,33.81,-116.54,3.1493,3
9366,37.94,-122.52,5.9582,0
17102,37.46,-122.22,4.3214,0
2122,36.74,-119.71,2.4728,5
2673,33.04,-115.62,2.2969,3
13895,34.14,-116.32,1.69,3
16806,37.66,-122.41,3.0052,5
12429,33.68,-116.25,3.0114,3
11756,38.73,-121.18,6.0302,0
6118,34.13,-117.91,2.2132,3
3953,34.21,-118.65,9.6465,2
1516,37.93,-122.07,5.0255,0
18976,38.25,-122.03,4.0905,0
3611,34.24,-118.43,4.0208,1
791,37.64,-122.08,5.7309,0
12348,33.83,-116.56,2.6083,3
1865,41.54,-123.92,2.0202,5
7066,33.94,-118.03,3.4792,1
6064,33.98,-117.84,6.1076,2
337,37.74,-122.17,2.25,5
18228,37.41,-122.09,3.575,5
10075,39.36,-120.15,5.6856,0
2344,36.81,-119.68,3.9792,5
4004,34.15,-118.61,4.9102,1
16689,35.11,-120.59,3.5744,1
11321,33.77,-117.98,4.0955,1
20575,38.72,-121.9,3.75,5
17386,34.97,-120.44,1.7941,3
5706,34.21,-118.22,3.5707,1
9567,37.35,-120.61,2.2222,5
9880,36.64,-121.79,2.3087,5
7017,33.98,-118.09,3.6875,1
11213,33.81,-117.91,2.5625,3
12814,38.62,-121.5,3.7188,5
18067,37.29,-122.03,10.3653,4
11313,33.77,-117.95,3.2632,3
16022,37.73,-122.46,6.8322,0
7261,33.99,-118.21,3.2188,3
16571,37.74,-121.42,4.8021,0
248,37.78,-122.22,1.7276,5
18586,36.95,-121.79,3.7863,5
1841,37.91,-122.29,4.0536,0
33,37.83,-122.27,1.375,5
20262,34.21,-119.19,4.2227,1
8700,33.87,-118.35,3.6169,1
1076,39.75,-121.8,3.1125,5
311,37.76,-122.2,1.75,5
19415,37.71,-121.07,3.375,5
11402,33.73,-117.92,4.4728,1
9835,36.63,-121.92,3.4167,5
13357,34.05,-117.62,2.8281,3
5399,34.03,-118.43,3.2308,3
17204,34.44,-119.74,3.4047,3
16529,37.82,-121.17,3.8472,5
7931,33.84,-118.06,4.7953,1
16387,38.02,-121.27,2.9821,5
12892,38.66,-121.33,2.7797,5
239,37.79,-122.2,2.7788,5
5158,33.96,-118.28,1.615,3
9052,34.71,-118.12,1.125,3
6700,34.14,-118.12,5.8692,2
472,37.87,-122.29,2.6165,5
7197,34.03,-118.18,2.239,3
8784,33.78,-118.31,3.5804,1
17642,37.25,-121.9,4.6845,0
5886,34.16,-118.33,3.4286,1
13750,34.05,-117.14,6.746,2
5270,34.03,-118.55,6.0307,2
1745,37.95,-122.35,2.6328,5
14611,32.8,-117.18,3.8542,1
15837,37.75,-122.44,5.0505,0
4256,34.1,-118.35,2.325,3
5280,34.05,-118.48,9.5221,2
18328,37.45,-122.14,7.8647,0
13770,34.03,-117.02,4.2361,1
7070,33.95,-118.01,4.6923,1
15737,37.78,-122.42,3.1462,5
1024,38.52,-120.0,3.15,5
4718,34.06,-118.38,2.8233,3
11396,33.73,-117.97,7.2845,2
17846,37.41,-121.87,5.6683,0
16635,35.3,-120.84,4.9359,0
2906,35.38,-119.03,2.7312,3
12727,38.6,-121.36,4.4643,0
11453,33.67,-118.01,5.888,2
11522,33.72,-118.08,7.1673,2
15564,33.11,-117.05,5.4786,1
1703,37.97,-122.29,4.4911,0
11860,40.01,-121.23,1.625,5
2004,36.74,-119.79,2.1094,5
6348,34.06,-117.75,1.625,3
3743,34.16,-118.4,2.3333,3
369,37.75,-122.15,3.8913,5
9144,34.45,-117.79,3.2765,3
19440,37.68,-121.0,4.9904,0
12462,38.57,-121.43,4.0972,5
9594,37.33,-120.46,3.2852,5
4203,34.12,-118.26,3.1306,3
13540,34.14,-117.3,1.9432,3
20456,34.27,-118.77,4.7574,1
15243,33.0,-117.25,5.8393,2
10194,33.86,-117.93,4.5774,1
6813,34.1,-118.07,3.2361,3
20384,34.18,-118.94,5.9224,2
8993,33.99,-118.35,5.0514,1
13864,34.41,-117.29,1.5758,3
16396,38.01,-121.24,2.4342,5
19863,36.36,-119.32,3.4312,3
7551,33.92,-118.21,3.1964,3
14608,32.81,-117.18,4.7679,1
8822,34.09,-118.35,2.5444,3
7687,33.95,-118.1,3.7308,1
18701,40.57,-122.35,3.2639,5
15785,37.78,-122.39,4.7105,0
2357,36.82,-119.64,5.6739,0
4664,34.05,-118.3,2.1414,3
12320,33.89,-116.51,1.95,3
11743,38.85,-121.08,6.0,0
13643,34.06,-117.33,2.5673,3
4127,34.14,-118.21,2.2267,3
8354,33.95,-118.32,5.0912,1
10664,33.64,-117.84,2.4132,3
15647,37.79,-122.41,3.0296,5
5707,34.21,-118.23,3.5174,1
15102,32.83,-116.99,3.1979,3
10062,39.26,-120.99,3.7917,5
7176,34.05,-118.18,2.8295,3
10132,33.91,-117.91,3.6106,1
17789,37.35,-121.83,3.7143,5
2124,36.8,-119.7,3.8088,5
20507,38.59,-121.52,1.6647,5
5659,33.73,-118.3,4.194,1
20217,34.28,-119.25,5.2261,1
3976,34.18,-118.62,6.4044,2
732,37.68,-122.13,3.6,5
8840,34.08,-118.38,3.9375,1
5196,33.94,-118.27,1.6625,3
15054,32.81,-116.83,4.8125,1
3763,34.18,-118.41,3.9038,1
79,37.8,-122.28,2.0114,5
4561,34.06,-118.25,1.7763,3
2331,36.82,-119.72,2.2639,5
4506,34.05,-118.2,2.625,3
13314,34.07,-117.65,1.9236,3
333,37.74,-122.17,2.4776,5
20030,36.08,-119.03,3.25,3
5180,33.95,-118.26,1.5147,3
8387,33.98,-118.36,3.5833,1
10444,33.43,-117.61,3.9875,1
20015,36.09,-119.08,2.7298,3
10765,33.63,-117.9,6.1426,2
12088,33.86,-117.26,3.1103,3
16492,38.04,-121.11,2.9241,5
2188,36.72,-120.05,1.8299,5
14225,32.69,-117.05,3.16,3
6834,34.08,-118.13,2.6716,3
18713,40.56,-122.45,3.9375,5
18020,37.24,-121.95,6.0957,0
13943,34.27,-117.19,5.2146,1
15677,37.8,-122.43,3.3715,5
6177,34.08,-117.91,3.6625,1
6247,34.05,-117.97,3.5179,1
19056,38.15,-121.74,4.8173,0
14790,32.56,-117.12,2.9286,3
4289,34.09,-118.31,1.2412,3
19068,38.29,-122.47,2.5658,5
13951,34.24,-117.13,5.2563,1
12793,38.64,-121.45,1.867,5
12960,38.71,-121.29,3.5769,5
9165,34.42,-118.43,6.2971,2
5400,34.03,-118.43,3.1875,3
214,37.79,-122.22,2.5,5
13776,34.03,-117.08,3.154,3
17821,37.37,-121.88,3.5745,5
4801,34.03,-118.36,2.2368,3
9725,36.88,-121.71,3.7766,5
4383,34.09,-118.27,4.625,1
20076,38.06,-120.4,2.6544,5
3154,35.12,-118.43,3.2632,3
8781,33.79,-118.32,4.1477,1
9382,37.91,-122.45,10.0791,4
5049,34.02,-118.38,4.3077,1
7003,33.98,-118.05,4.0379,1
106,37.81,-122.24,3.2727,5
9038,34.74,-118.09,2.4348,3
12838,38.69,-121.46,3.3125,5
3404,34.25,-118.35,6.1464,2
5639,33.75,-118.3,5.6611,2
11235,33.81,-117.96,5.2384,1
17201,34.45,-119.78,6.4744,2
9201,37.38,-119.72,2.6071,5
13038,38.67,-121.16,3.7796,5
6525,34.06,-118.04,3.2132,3
8088,33.82,-118.21,2.8438,3
6387,34.16,-118.07,4.125,1
12724,38.59,-121.37,4.775,0
5096,33.97,-118.3,2.6311,3
12624,38.49,-121.52,3.6196,5
20415,34.17,-118.84,3.2176,3
1528,37.89,-122.07,5.5636,0
19474,37.67,-120.97,4.3851,0
13064,38.57,-121.32,3.6897,5
965,37.68,-121.88,7.332999999999999,0
13646,34.08,-117.31,1.9234,3
1662,37.93,-121.93,6.299,0
455,37.88,-122.26,1.725,5
15867,37.76,-122.4,2.9312,5
7934,33.82,-118.08,6.2519,2
15354,33.25,-117.32,4.85,1
18413,37.27,-121.85,7.3339,0
11219,33.8,-117.9,2.9231,3
7784,33.91,-118.07,4.023,1
16062,37.75,-122.48,4.4,0
9509,39.16,-123.22,3.6587,5
17978,37.3,-121.97,3.0079,5
14278,32.71,-117.12,1.9286,3
13768,34.05,-117.07,1.9694,3
7112,33.89,-118.01,4.6354,1
7576,33.88,-118.21,2.1782,3
16298,37.96,-121.22,2.625,5
11614,33.79,-118.07,6.4288,2
12548,38.55,-121.48,4.3929,0
18425,37.26,-121.83,4.5033,0
14084,32.77,-117.1,5.7768,2
15727,37.78,-122.45,3.2011,5
7703,33.96,-118.13,4.0,1
20590,39.14,-121.59,1.6840000000000002,5
8248,33.78,-118.19,1.8036,3
15955,37.71,-122.45,3.8583,5
15199,32.9,-117.1,5.149,1
3646,34.23,-118.45,2.5833,3
13802,34.34,-117.61,4.8623,1
14177,32.72,-117.08,3.0446,3
9808,36.6,-121.95,7.1198,0
173,37.8,-122.25,1.6504,5
17542,37.34,-121.88,2.4196,5
11627,33.81,-118.07,8.5407,2
335,37.74,-122.18,1.8438,5
5151,33.95,-118.27,1.2091,3
12331,33.96,-116.48,2.3382,3
20538,38.56,-121.73,2.8614,5
14280,32.71,-117.13,1.2614,3
1526,37.89,-122.08,6.2924,0
399,37.89,-122.29,5.1696,0
17904,37.36,-121.97,6.0116,0
5388,34.03,-118.39,3.1415,3
749,37.68,-122.05,6.1104,0
611,37.74,-122.15,3.851,5
18439,37.24,-121.83,5.9164,0
12751,38.62,-121.38,3.5625,5
12198,33.65,-117.25,3.5125,1
18637,37.01,-121.97,4.5682,0
12860,38.7,-121.37,3.6484,5
9778,36.21,-121.13,3.1929,5
5175,33.95,-118.27,2.2946,3
16156,37.78,-122.49,3.0278,5
9185,34.41,-118.56,5.6798,2
3008,35.28,-119.01,2.7659,3
3087,35.65,-118.87,3.4792,3
11812,39.0,-121.15,4.3553,0
11429,33.67,-117.97,5.6765,2
20234,34.27,-119.27,4.09,1
3187,36.32,-119.82,2.0673,5
15701,37.79,-122.44,4.4375,0
2030,36.72,-119.74,2.1304,5
11123,33.85,-117.92,3.2344,3
245,37.78,-122.21,1.7188,5
14251,32.73,-117.09,3.5789,1
13637,34.08,-117.32,2.5208,3
20195,34.27,-119.2,3.445,1
348,37.75,-122.17,2.5043,5
16602,35.62,-120.69,2.4567,5
11682,33.87,-118.01,3.139,3
17739,37.3,-121.79,5.9399,0
9364,37.94,-122.54,4.4081,0
18406,37.28,-121.83,5.2166,0
16076,37.74,-122.48,4.131,0
3736,34.18,-118.4,3.5711,1
13034,38.69,-121.15,6.1359,0
7839,33.91,-118.17,3.8,1
10882,33.71,-117.9,6.2488,2
17852,37.44,-121.88,5.3057,0
14508,32.86,-117.2,3.9356,1
7772,33.91,-118.1,4.9732,1
1562,37.76,-121.94,4.6932,0
20469,34.27,-118.73,4.556,1
9115,34.64,-118.21,5.9508,2
16565,37.73,-121.46,5.1629,0
10513,33.51,-117.7,6.8279,2
5623,33.77,-118.26,2.4545,3
18405,37.25,-121.86,4.2885,0
9050,34.71,-118.1,2.415,3
7661,33.83,-118.22,4.4474,1
2755,32.68,-115.48,2.3319,3
3212,36.34,-119.65,1.8529,5
7401,33.96,-118.24,2.0655,3
2694,32.86,-115.4,3.3182,1
18424,37.25,-121.81,4.1926,0
7138,34.01,-118.11,2.4605,3
11680,33.84,-118.0,4.0039,1
18166,37.35,-122.02,5.3679,0
9478,39.41,-123.36,2.9183,5
7713,33.95,-118.15,4.0,1
4721,34.04,-118.37,3.825,1
15511,33.15,-117.06,4.7941,1
16472,38.11,-121.26,4.2448,0
12285,33.86,-116.89,3.0417,3
11327,33.76,-117.95,4.1295,1
5965,34.12,-117.81,4.8229,1
13559,34.09,-117.3,2.1842,3
18647,36.97,-122.0,2.8941,5
62,37.81,-122.29,0.9011,5
10333,33.83,-117.75,8.2375,2
20068,37.98,-120.39,2.1513,5
4096,34.15,-118.41,4.1656,1
6459,34.1,-118.04,4.8017,1
2213,36.85,-119.84,10.5144,4
19865,36.33,-119.32,9.0376,4
14021,32.75,-117.17,2.1532,3
3336,38.82,-122.5,2.5625,5
18785,40.45,-122.37,3.3315,5
12135,33.9,-117.22,4.0467,1
2348,36.8,-119.69,3.2813,5
13103,38.44,-121.34,5.7452,0
19915,36.31,-119.3,4.2778,1
15396,33.23,-117.08,4.15,1
14725,32.8,-117.01,2.6934,3
19649,37.45,-120.89,3.6597,5
19441,37.68,-121.01,3.5775,5
12307,33.62,-116.74,2.9141,3
5146,33.96,-118.26,1.5812,3
9438,37.43,-119.98,2.5551,5
20176,34.28,-119.19,4.8583,1
9740,36.74,-121.64,4.1696,0
19221,38.46,-122.71,3.9261,5
16698,35.1,-120.66,2.1042,3
15345,33.21,-117.38,2.6442,3
15001,32.74,-117.02,1.8594,3
7276,33.99,-118.25,1.5272,3
12190,33.68,-117.35,4.2788,1
8628,33.88,-118.39,8.1513,2
7677,33.92,-118.09,5.3146,1
17335,34.9,-120.48,3.0559,3
16307,38.01,-121.36,2.3339,5
15058,32.79,-116.9,6.7685,2
7739,33.94,-118.15,4.2594,1
13577,34.13,-117.28,1.8396,3
11961,33.89,-117.42,7.7197,2
19229,38.48,-122.66,2.825,5
2683,32.99,-115.54,4.3523,1
8794,33.78,-118.4,12.9758,4
9414,37.86,-122.49,6.7669,0
7463,33.93,-118.19,3.4712,1
16913,37.55,-122.34,13.3913,4
12543,38.54,-121.5,8.338,0
4422,34.07,-118.25,1.9028,3
10210,33.88,-117.92,5.3986,1
2679,32.99,-115.53,1.7159,3
14349,32.75,-117.21,1.0612,3
17401,34.93,-120.44,2.1509,3
17026,37.51,-122.27,5.8964,0
8642,33.86,-118.43,7.1264,2
18487,37.01,-121.58,5.1519,0
16442,38.14,-121.29,2.515,5
1521,37.91,-122.07,5.0391,0
8382,33.96,-118.36,2.8378,3
8482,33.92,-118.29,3.692,1
5030,33.98,-118.32,1.9732,3
15753,37.77,-122.45,4.1417,0
16939,37.55,-122.32,4.6406,0
10605,33.67,-117.81,7.4581,2
2527,39.53,-122.2,2.3566,5
19624,37.37,-121.01,2.3583,5
3591,34.25,-118.47,4.5417,1
8576,33.9,-118.42,5.9596,2
18770,40.45,-122.31,2.0221,5
3905,34.2,-118.5,4.1304,1
13863,34.41,-117.28,2.9934,3
13354,34.02,-117.61,3.8125,1
1675,38.03,-122.26,3.9345,5
17976,37.31,-121.97,3.6401,5
10838,33.67,-117.92,4.2071,1
10594,33.69,-117.79,5.7115,2
15395,33.23,-117.11,4.9335,1
9332,38.01,-122.64,5.5789,0
16031,37.72,-122.45,4.7143,0
